,LOCATION,WIDTH,DEPTH,X_COORDINATE,HEIGHT,X,AISLE,Y,MAXIMUM_VOLUME,Z,CURRENT_ASSIGNED_SKU,CENTERAXIS,BAY
814,DF2440,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,156.8938,1.3937,1.2954,1042293.0,X,0
815,DF2414,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,155.6497,1.3937,0.0,1020328.0,X,0
816,DF2444,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,155.6497,1.3937,1.2954,,X,0
817,DF2418,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,154.4056,1.3937,0.0,1032258.0,X,0
818,DF2448,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,154.4056,1.3937,1.2954,1009185.0,X,0
819,DF2511,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,156.8938,1.3937,0.0,1000823.0,X,0
820,DF2541,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,156.8938,1.3937,1.2954,1035173.0,X,0
821,DF2515,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,155.6497,1.3937,0.0,1016560.0,X,0
822,DF2545,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,155.6497,1.3937,1.2954,1009518.0,X,0
823,DF2519,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,154.4056,1.3937,0.0,1001636.0,X,0
824,DF2549,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,154.4056,1.3937,1.2954,,X,0
825,DF2711,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,153.1615,1.3937,0.0,1036002.0,X,0
826,DF2741,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,153.1615,1.3937,1.2954,1043348.0,X,0
827,DF2715,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,151.9174,1.3937,0.0,1035194.0,X,0
828,DF2745,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,151.9174,1.3937,1.2954,1044850.0,X,0
829,DF2719,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,150.6733,1.3937,0.0,1043350.0,X,0
830,DF2749,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,150.6733,1.3937,1.2954,,X,0
831,DF2610,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,153.1615,1.3937,0.0,1016558.0,X,0
832,DF2640,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,153.1615,1.3937,1.2954,1016572.0,X,0
833,DF2614,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,151.9174,1.3937,0.0,1002691.0,X,0
834,DF2644,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,151.9174,1.3937,1.2954,1043351.0,X,0
835,DF2618,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,150.6733,1.3937,0.0,1037234.0,X,0
836,DF2648,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,150.6733,1.3937,1.2954,1040601.0,X,0
837,DF2810,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,149.4292,1.3937,0.0,1037497.0,X,0
838,DF2840,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,149.4292,1.3937,1.2954,1034816.0,X,0
839,DF2814,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,148.1851,1.3937,0.0,,X,0
840,DF2844,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,148.1851,1.3937,1.2954,1004018.0,X,0
841,DF2818,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,146.941,1.3937,0.0,1006714.0,X,0
842,DF2848,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,146.941,1.3937,1.2954,1033348.0,X,0
843,DF2911,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,149.4292,1.3937,0.0,1044358.0,X,0
844,DF2941,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,149.4292,1.3937,1.2954,1006715.0,X,0
845,DF2915,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,148.1851,1.3937,0.0,1044700.0,X,0
846,DF2945,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,148.1851,1.3937,1.2954,1040630.0,X,0
847,DF2919,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,146.941,1.3937,0.0,1042723.0,X,0
848,DF2949,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,146.941,1.3937,1.2954,1037177.0,X,0
849,DF3111,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,145.6969,1.3937,0.0,1012058.0,X,0
850,DF3141,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,145.6969,1.3937,1.2954,1035161.0,X,0
851,DF3115,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,144.4528,1.3937,0.0,1035175.0,X,0
852,DF3145,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,144.4528,1.3937,1.2954,1035159.0,X,0
853,DF3119,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,143.2087,1.3937,0.0,,X,0
854,DF3149,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,143.2087,1.3937,1.2954,1006164.0,X,0
855,DF3010,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,145.6969,1.3937,0.0,1009850.0,X,0
856,DF3040,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,145.6969,1.3937,1.2954,1035180.0,X,0
857,DF3014,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,144.4528,1.3937,0.0,1035172.0,X,0
858,DF3044,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,144.4528,1.3937,1.2954,1044942.0,X,0
859,DF3018,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,143.2087,1.3937,0.0,1038176.0,X,0
860,DF3048,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,143.2087,1.3937,1.2954,1002975.0,X,0
861,DF3210,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,141.9646,1.3937,0.0,1024515.0,X,0
862,DF3240,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,141.9646,1.3937,1.2954,1037161.0,X,0
863,DF3214,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,140.7205,1.3937,0.0,1031141.0,X,0
864,DF3244,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,140.7205,1.3937,1.2954,1042294.0,X,0
865,DF3218,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,139.4764,1.3937,0.0,1037504.0,X,0
866,DF3248,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,139.4764,1.3937,1.2954,1038184.0,X,0
867,DF3311,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,141.9646,1.3937,0.0,1042719.0,X,0
868,DF3341,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,141.9646,1.3937,1.2954,1038179.0,X,0
869,DF3315,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,140.7205,1.3937,0.0,1035152.0,X,0
870,DF3345,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,140.7205,1.3937,1.2954,1025258.0,X,0
871,DF3319,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,139.4764,1.3937,0.0,1006163.0,X,0
872,DF3349,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,139.4764,1.3937,1.2954,1001729.0,X,0
873,DF3511,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,138.2323,1.3937,0.0,1033345.0,X,0
874,DF3541,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,138.2323,1.3937,1.2954,1037230.0,X,0
875,DF3515,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,136.9882,1.3937,0.0,1029347.0,X,0
876,DF3545,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,136.9882,1.3937,1.2954,1034819.0,X,0
877,DF3519,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,135.7441,1.3937,0.0,1039968.0,X,0
878,DF3549,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,135.7441,1.3937,1.2954,1006103.0,X,0
879,DF3410,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,138.2323,1.3937,0.0,1026574.0,X,0
880,DF3440,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,138.2323,1.3937,1.2954,1040252.0,X,0
881,DF3414,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,136.9882,1.3937,0.0,1026415.0,X,0
882,DF3444,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,136.9882,1.3937,1.2954,1032669.0,X,0
883,DF3418,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,135.7441,1.3937,0.0,1013217.0,X,0
884,DF3448,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,135.7441,1.3937,1.2954,1026958.0,X,0
885,DF3610,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,134.5,1.3937,0.0,1037224.0,X,0
886,DF3640,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,134.5,1.3937,1.2954,1035164.0,X,0
887,DF3614,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,133.2559,1.3937,0.0,1043349.0,X,0
888,DF3644,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,133.2559,1.3937,1.2954,1034568.0,X,0
889,DF3618,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,132.0118,1.3937,0.0,1026575.0,X,0
890,DF3648,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,132.0118,1.3937,1.2954,,X,0
891,DF3711,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,134.5,1.3937,0.0,1025266.0,X,0
892,DF3741,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,134.5,1.3937,1.2954,,X,0
893,DF3715,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,133.2559,1.3937,0.0,1041073.0,X,0
894,DF3745,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,133.2559,1.3937,1.2954,1002843.0,X,0
895,DF3719,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,132.0118,1.3937,0.0,1002032.0,X,0
896,DF3749,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,132.0118,1.3937,1.2954,1001731.0,X,0
897,DF3911,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,130.7677,1.3937,0.0,1044705.0,X,0
898,DF3941,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,130.7677,1.3937,1.2954,1025264.0,X,0
899,DF3915,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,129.5236,1.3937,0.0,1025262.0,X,0
900,DF3945,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,129.5236,1.3937,1.2954,1035170.0,X,0
901,DF3919,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,128.2795,1.3937,0.0,1042818.0,X,0
902,DF3949,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,128.2795,1.3937,1.2954,1041724.0,X,0
903,DF3810,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,130.7677,1.3937,0.0,1010089.0,X,0
904,DF3840,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,130.7677,1.3937,1.2954,1031317.0,X,0
905,DF3814,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,129.5236,1.3937,0.0,1010090.0,X,0
906,DF3844,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,129.5236,1.3937,1.2954,1010622.0,X,0
907,DF3818,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,128.2795,1.3937,0.0,1000895.0,X,0
908,DF3848,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,128.2795,1.3937,1.2954,1005258.0,X,0
909,DF4010,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,127.0354,1.3937,0.0,1038189.0,X,0
910,DF4040,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,127.0354,1.3937,1.2954,1025261.0,X,0
911,DF4014,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,125.7913,1.3937,0.0,1039764.0,X,0
912,DF4044,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,125.7913,1.3937,1.2954,1041060.0,X,0
913,DF4018,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,124.5472,1.3937,0.0,1010621.0,X,0
914,DF4048,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,124.5472,1.3937,1.2954,1044697.0,X,0
915,DF4111,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,127.0354,1.3937,0.0,1039771.0,X,0
916,DF4141,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,127.0354,1.3937,1.2954,1040253.0,X,0
917,DF4115,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,125.7913,1.3937,0.0,1024262.0,X,0
918,DF4145,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,125.7913,1.3937,1.2954,1044126.0,X,0
919,DF4119,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,124.5472,1.3937,0.0,1039763.0,X,0
920,DF4149,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,124.5472,1.3937,1.2954,1040254.0,X,0
921,PALDF4311,1.0,1.0,228.9556,0.0373,231.3559,DF,121.9962,0.0373,0.0,,X,0
922,PALDF4210,1.0,1.0,228.9556,0.0373,226.5553,DF,121.9962,0.0373,0.0,,X,0
923,PALDG4311,1.0,1.0,223.2152,0.0373,225.6155,DG,121.9962,0.0373,0.0,,X,0
924,DG4119,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,124.5472,2.5261,0.0,1044066.0,X,0
925,DG4115,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,125.7913,2.5261,0.0,1018562.0,X,0
926,DG4111,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,127.0354,2.5261,0.0,1034672.0,X,0
927,DG4018,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,124.5472,2.5261,0.0,1036417.0,X,0
928,DG4014,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,125.7913,2.5261,0.0,1034818.0,X,0
929,DG4010,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,127.0354,2.5261,0.0,1036064.0,X,0
930,DG3818,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,128.2795,2.5261,0.0,1044052.0,X,0
931,DG3814,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,129.5236,2.5261,0.0,1037532.0,X,0
932,DG3810,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,130.7677,2.5261,0.0,1037534.0,X,0
933,DG3919,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,128.2795,2.5261,0.0,1044047.0,X,0
934,DG3915,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,129.5236,2.5261,0.0,1041093.0,X,0
935,DG3911,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,130.7677,2.5261,0.0,1044053.0,X,0
936,DG3719,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,132.0118,2.5261,0.0,1044067.0,X,0
937,DG3715,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,133.2559,2.5261,0.0,1033953.0,X,0
938,DG3711,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,134.5,2.5261,0.0,1044055.0,X,0
939,DELDG3741,0.33412036251493127,0.33412036251493127,223.2152,0.33412036251493127,225.6155,DE,134.5,0.0373,1.2954,,X,0
940,DG3618,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,132.0118,2.5261,0.0,1008465.0,X,0
941,DG3614,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,133.2559,2.5261,0.0,1001390.0,X,0
942,DG3610,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,134.5,2.5261,0.0,1044050.0,X,0
943,DG3418,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,135.7441,2.5261,0.0,1001456.0,X,0
944,DG3414,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,136.9882,2.5261,0.0,1034822.0,X,0
945,DG3410,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,138.2323,2.5261,0.0,1011833.0,X,0
946,DG3519,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,135.7441,2.5261,0.0,1002394.0,X,0
947,DG3515,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,136.9882,2.5261,0.0,1037493.0,X,0
948,DG3511,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,138.2323,2.5261,0.0,1003836.0,X,0
949,DG3319,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,139.4764,2.5261,0.0,1008133.0,X,0
950,DG3315,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,140.7205,2.5261,0.0,1016345.0,X,0
951,DG3311,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,141.9646,2.5261,0.0,1011836.0,X,0
952,DG3218,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,139.4764,2.5261,0.0,1044716.0,X,0
953,DG3214,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,140.7205,2.5261,0.0,1044061.0,X,0
954,DG3210,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,141.9646,2.5261,0.0,1016638.0,X,0
955,DG3018,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,143.2087,2.5261,0.0,1022134.0,X,0
956,DG3014,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,144.4528,2.5261,0.0,1022099.0,X,0
957,DG3010,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,145.6969,2.5261,0.0,1006504.0,X,0
958,DG3119,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,143.2087,2.5261,0.0,1032848.0,X,0
959,DG3115,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,144.4528,2.5261,0.0,,X,0
960,DG3111,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,145.6969,2.5261,0.0,1044063.0,X,0
961,DG2919,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,146.941,2.5261,0.0,1044062.0,X,0
962,DG2915,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,148.1851,2.5261,0.0,1026255.0,X,0
963,DG2911,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,149.4292,2.5261,0.0,1044054.0,X,0
964,DG2818,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,146.941,2.5261,0.0,1044056.0,X,0
965,DG2814,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,148.1851,2.5261,0.0,1044069.0,X,0
966,DG2810,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,149.4292,2.5261,0.0,1029575.0,X,0
967,DG2618,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,150.6733,2.5261,0.0,1041066.0,X,0
968,DG2614,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,151.9174,2.5261,0.0,1044068.0,X,0
969,DG2610,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,153.1615,2.5261,0.0,1013369.0,X,0
970,DG2719,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,150.6733,2.5261,0.0,1002019.0,X,0
971,DG2715,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,151.9174,2.5261,0.0,1002968.0,X,0
972,DG2711,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,153.1615,2.5261,0.0,1044065.0,X,0
973,DG2519,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,154.4056,2.5261,0.0,1037999.0,X,0
974,DG2515,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,155.6497,2.5261,0.0,1011100.0,X,0
975,DG2511,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,156.8938,2.5261,0.0,1010619.0,X,0
976,DG2418,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,154.4056,2.5261,0.0,1006325.0,X,0
977,DG2414,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,155.6497,2.5261,0.0,,X,0
978,DG2410,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,156.8938,2.5261,0.0,1037533.0,X,0
979,DG2218,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,158.1379,2.5261,0.0,,X,0
980,DG2214,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,159.382,2.5261,0.0,1005149.0,X,0
981,DG2210,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,160.6261,2.5261,0.0,1023703.0,X,0
982,DG2319,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,158.1379,2.5261,0.0,1037531.0,X,0
983,DG2315,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,159.382,2.5261,0.0,1021379.0,X,0
984,DG2311,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,160.6261,2.5261,0.0,1021377.0,X,0
985,DG2119,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,161.8702,2.5261,0.0,1013370.0,X,0
986,DG2115,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,163.1143,2.5261,0.0,1025378.0,X,0
987,DG2111,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,164.3584,2.5261,0.0,1029576.0,X,0
988,DG2018,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,161.8702,2.5261,0.0,1023846.0,X,0
989,DG2014,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,163.1143,2.5261,0.0,,X,0
990,DG2010,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,164.3584,2.5261,0.0,1036415.0,X,0
991,DG1818,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,165.6025,2.5261,0.0,1017160.0,X,0
992,DG1814,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,166.8466,2.5261,0.0,1027203.0,X,0
993,DG1810,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,168.0907,2.5261,0.0,1004182.0,X,0
994,DG1919,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,165.6025,2.5261,0.0,,X,0
995,DG1915,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,166.8466,2.5261,0.0,1036419.0,X,0
996,DG1911,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,168.0907,2.5261,0.0,1016523.0,X,0
997,DELDG1941,0.33412036251493127,0.33412036251493127,223.2152,0.33412036251493127,225.6155,DE,168.0907,0.0373,1.2954,,X,0
998,DG1719,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,169.3348,2.5261,0.0,1016521.0,X,0
999,DG1715,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,170.5789,2.5261,0.0,1016522.0,X,0
1000,DG1711,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,171.823,2.5261,0.0,1024513.0,X,0
1001,DG1618,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,169.3348,2.5261,0.0,1027252.0,X,0
1002,DG1614,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,170.5789,2.5261,0.0,1027224.0,X,0
1003,DG1610,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,171.823,2.5261,0.0,1037536.0,X,0
1004,DG1418,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,173.0671,2.5261,0.0,1024512.0,X,0
1005,DG1414,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,174.3112,2.5261,0.0,1034542.0,X,0
1006,DG1410,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,175.5553,2.5261,0.0,1034563.0,X,0
1007,DG1519,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,173.0671,2.5261,0.0,,X,0
1008,DG1515,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,174.3112,2.5261,0.0,,X,0
1009,DG1511,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,175.5553,2.5261,0.0,1035198.0,X,0
1010,DG1319,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,176.7994,2.5261,0.0,1035133.0,X,0
1011,DG1315,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,178.0435,2.5261,0.0,1035188.0,X,0
1012,DG1311,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,225.6155,DG,179.2876,2.5261,0.0,1035187.0,X,0
1013,DG1218,1.361915553281094,1.361915553281094,223.2152,1.361915553281094,220.8149,DG,176.7994,2.5261,0.0,1035197.0,X,0
